event_id,payment_id,timestamp,amount,currency,payment_method,bank,region,status,failure_reason,latency_ms,customer_id,attempt_number
evt_0007865,pay_0007865,2026-08-01 03:40:54.203264,180.44,INR,CARD,ICICI,KA,success,,2712.55,cust_003862,1
evt_0018491,pay_0018491,2026-08-01 03:41:31.411704,62.82,INR,WALLET,KOTAK,KA,success,,752.73,cust_001144,1
evt_0006787,pay_0006787,2026-08-01 03:42:54.198885,196.71,INR,NETBANKING,AXIS,KA,success,,5441.35,cust_003421,1
evt_0019788,pay_0019788,2026-08-01 03:42:58.283685,205.69,INR,NETBANKING,AXIS,TN,failed,authentication_failed,3934.63,cust_004151,1
evt_0016327,pay_0016327,2026-08-01 03:43:56.102094,2810.64,INR,NETBANKING,HDFC,TS,failed,network_error,7452.07,cust_002892,1
evt_0016195,pay_0016195,2026-08-01 03:44:25.849790,535.01,INR,NETBANKING,AXIS,KA,success,,2368.44,cust_000153,2
evt_0012377,pay_0012377,2026-08-01 03:45:36.661216,270.49,INR,WALLET,ICICI,KA,success,,619.84,cust_003859,1
evt_0008363,pay_0008363,2026-08-01 03:49:53.323798,90.84,INR,NETBANKING,HDFC,TN,success,,4407.21,cust_000125,1
evt_0001424,pay_0001424,2026-08-01 03:52:26.222755,34.72,INR,UPI,HDFC,AP,success,,1666.36,cust_002641,1
evt_0017152,pay_0017152,2026-08-01 03:55:08.597135,3285.05,INR,UPI,KOTAK,MH,success,,1502.66,cust_000251,1
evt_0019692,pay_0019692,2026-08-01 03:59:32.549440,222.38,INR,WALLET,HDFC,TN,success,,812.99,cust_002289,1
evt_0000529,pay_0000529,2026-08-01 04:01:08.522774,192.72,INR,UPI,KOTAK,KA,success,,615.48,cust_002879,1
evt_0008037,pay_0008037,2026-08-01 04:01:53.153377,125.99,INR,NETBANKING,KOTAK,AP,success,,4339.38,cust_000750,1
evt_0001869,pay_0001869,2026-08-01 04:01:54.239417,804.81,INR,WALLET,AXIS,AP,success,,954.41,cust_000459,1
evt_0016988,pay_0016988,2026-08-01 04:03:56.257284,100.78,INR,NETBANKING,ICICI,TS,failed,bank_declined,2683.21,cust_001661,1
evt_0007051,pay_0007051,2026-08-01 04:05:26.846785,151.51,INR,CARD,ICICI,TS,success,,1631.25,cust_001335,1
evt_0011300,pay_0011300,2026-08-01 04:05:44.301091,2094.81,INR,CARD,KOTAK,KA,success,,2379.81,cust_001464,1
evt_0012136,pay_0012136,2026-08-01 04:07:29.671477,1359.92,INR,WALLET,HDFC,KA,success,,1153.34,cust_001136,1
evt_0013783,pay_0013783,2026-08-01 04:07:40.648931,805.72,INR,UPI,SBI,TS,success,,973.59,cust_004119,1
evt_0003655,pay_0003655,2026-08-01 04:08:12.746902,101.63,INR,WALLET,ICICI,MH,failed,technical_error,786.87,cust_002893,1
evt_0009633,pay_0009633,2026-08-01 04:08:22.563594,444.73,INR,NETBANKING,ICICI,MH,success,,2955.01,cust_003129,1
evt_0014173,pay_0014173,2026-08-01 04:09:11.912588,61.1,INR,WALLET,KOTAK,MH,success,,1500.55,cust_003797,2
evt_0009788,pay_0009788,2026-08-01 04:09:32.748770,766.68,INR,WALLET,ICICI,KA,success,,1219.05,cust_003177,1
evt_0008414,pay_0008414,2026-08-01 04:10:06.110083,2627.25,INR,CARD,AXIS,KA,success,,1944.99,cust_000284,1
evt_0016927,pay_0016927,2026-08-01 04:10:12.755933,1885.11,INR,CARD,HDFC,DL,success,,2382.74,cust_004948,1
evt_0009225,pay_0009225,2026-08-01 04:11:16.602557,357.16,INR,NETBANKING,ICICI,TN,success,,2961.46,cust_000580,1
evt_0016901,pay_0016901,2026-08-01 04:12:28.934386,1826.6,INR,CARD,HDFC,TS,success,,3628.91,cust_001085,1
evt_0005480,pay_0005480,2026-08-01 04:12:34.863889,141.01,INR,WALLET,KOTAK,TS,success,,652.59,cust_003055,1
evt_0011009,pay_0011009,2026-08-01 04:13:12.654488,176.32,INR,CARD,SBI,AP,success,,3992.47,cust_001407,1
evt_0010793,pay_0010793,2026-08-01 04:13:25.408140,348.69,INR,UPI,KOTAK,DL,success,,1066.99,cust_005405,1
evt_0005936,pay_0005936,2026-08-01 04:14:03.306935,32.72,INR,NETBANKING,ICICI,AP,success,,3776.98,cust_003664,2
evt_0005470,pay_0005470,2026-08-01 04:15:41.031722,138.16,INR,UPI,KOTAK,DL,failed,network_error,1937.79,cust_005253,1
evt_0002974,pay_0002974,2026-08-01 04:17:22.083189,168.38,INR,UPI,KOTAK,TN,success,,1013.24,cust_003149,1
evt_0009759,pay_0009759,2026-08-01 04:18:10.077090,566.53,INR,CARD,SBI,AP,success,,3171.03,cust_000337,1
evt_0017779,pay_0017779,2026-08-01 04:19:04.280410,486.42,INR,UPI,ICICI,KA,success,,1497.5,cust_005300,1
evt_0018701,pay_0018701,2026-08-01 04:19:26.861293,290.0,INR,WALLET,HDFC,KA,success,,828.53,cust_000055,1
evt_0019108,pay_0019108,2026-08-01 04:20:07.169858,1229.09,INR,UPI,ICICI,TN,success,,1407.13,cust_005279,1
evt_0002972,pay_0002972,2026-08-01 04:21:47.940075,225.23,INR,WALLET,AXIS,KA,success,,1109.86,cust_000225,1
evt_0014562,pay_0014562,2026-08-01 04:23:32.924977,307.44,INR,WALLET,KOTAK,MH,success,,1080.96,cust_000539,1
evt_0015173,pay_0015173,2026-08-01 04:23:47.821176,295.19,INR,NETBANKING,AXIS,KA,failed,network_error,9221.11,cust_001441,1
evt_0018802,pay_0018802,2026-08-01 04:25:31.557340,676.92,INR,UPI,AXIS,AP,success,,1713.89,cust_000565,1
evt_0011550,pay_0011550,2026-08-01 04:26:00.520956,277.62,INR,NETBANKING,ICICI,MH,success,,1893.27,cust_004785,1
evt_0010081,pay_0010081,2026-08-01 04:26:59.065610,438.38,INR,UPI,SBI,AP,success,,1476.88,cust_004559,1
evt_0013474,pay_0013474,2026-08-01 04:27:12.790665,332.86,INR,CARD,AXIS,TN,failed,authentication_failed,1871.79,cust_002869,1
evt_0016358,pay_0016358,2026-08-01 04:27:16.542671,321.12,INR,CARD,KOTAK,KA,success,,2111.17,cust_000040,1
evt_0016204,pay_0016204,2026-08-01 04:31:47.274632,228.3,INR,WALLET,KOTAK,KA,success,,1048.74,cust_001067,2
evt_0000842,pay_0000842,2026-08-01 04:35:25.051264,1230.49,INR,CARD,SBI,DL,success,,2541.48,cust_002960,1
evt_0012319,pay_0012319,2026-08-01 04:36:32.058213,968.61,INR,UPI,SBI,TN,success,,1543.97,cust_004581,1
evt_0013190,pay_0013190,2026-08-01 04:37:11.330111,903.65,INR,UPI,SBI,MH,success,,1309.98,cust_005822,1
evt_0019622,pay_0019622,2026-08-01 04:37:16.641451,388.98,INR,NETBANKING,SBI,AP,success,,5412.39,cust_003265,2
evt_0010359,pay_0010359,2026-08-01 04:38:56.663144,94.41,INR,UPI,ICICI,TN,success,,798.93,cust_000762,1
evt_0006402,pay_0006402,2026-08-01 04:39:18.273990,203.7,INR,WALLET,ICICI,KA,success,,1250.79,cust_005606,1
evt_0010345,pay_0010345,2026-08-01 04:39:19.604131,3238.01,INR,UPI,ICICI,TS,success,,662.7,cust_001946,1
evt_0001667,pay_0001667,2026-08-01 04:41:07.258579,1717.53,INR,UPI,HDFC,TN,success,,1337.6,cust_001801,1
evt_0010069,pay_0010069,2026-08-01 04:41:12.621163,745.03,INR,WALLET,SBI,KA,success,,553.35,cust_000310,1
evt_0005845,pay_0005845,2026-08-01 04:42:04.332893,622.87,INR,WALLET,HDFC,TN,success,,1112.92,cust_004258,2
evt_0019382,pay_0019382,2026-08-01 04:44:04.759313,270.68,INR,WALLET,KOTAK,MH,success,,1563.85,cust_005244,2
evt_0008334,pay_0008334,2026-08-01 04:44:33.801488,1173.92,INR,NETBANKING,HDFC,KA,success,,4007.58,cust_003519,2
evt_0002124,pay_0002124,2026-08-01 04:45:28.815093,618.0,INR,NETBANKING,AXIS,AP,failed,technical_error,3974.82,cust_001824,1
evt_0003520,pay_0003520,2026-08-01 04:46:22.410312,495.87,INR,UPI,SBI,TS,success,,1550.6,cust_004855,1
evt_0013448,pay_0013448,2026-08-01 04:47:28.689784,215.68,INR,CARD,SBI,TS,success,,2405.27,cust_000853,1
evt_0004443,pay_0004443,2026-08-01 04:47:45.488289,234.28,INR,UPI,KOTAK,MH,failed,network_error,3063.53,cust_002822,1
evt_0017041,pay_0017041,2026-08-01 04:49:16.291287,554.46,INR,CARD,ICICI,KA,failed,technical_error,3381.22,cust_003622,4
evt_0011349,pay_0011349,2026-08-01 04:51:15.050619,196.7,INR,UPI,SBI,KA,success,,1151.09,cust_005823,1
evt_0015527,pay_0015527,2026-08-01 04:51:31.053584,4375.44,INR,NETBANKING,HDFC,MH,success,,4478.53,cust_000829,1
evt_0012864,pay_0012864,2026-08-01 04:53:59.262286,473.84,INR,NETBANKING,AXIS,AP,success,,6438.27,cust_005327,3
evt_0014282,pay_0014282,2026-08-01 04:54:37.384938,228.96,INR,NETBANKING,AXIS,DL,success,,7292.85,cust_004131,1
evt_0000427,pay_0000427,2026-08-01 04:56:51.174788,917.01,INR,CARD,SBI,TN,success,,2515.68,cust_004082,1
evt_0001992,pay_0001992,2026-08-01 04:56:51.806354,311.24,INR,NETBANKING,ICICI,TN,success,,4601.45,cust_002223,1
evt_0018772,pay_0018772,2026-08-01 04:56:54.857277,568.21,INR,UPI,ICICI,DL,success,,1373.71,cust_001972,1
evt_0019093,pay_0019093,2026-08-01 04:58:56.963733,259.66,INR,CARD,KOTAK,MH,success,,1565.58,cust_001852,1
evt_0019367,pay_0019367,2026-08-01 05:04:37.237675,718.44,INR,CARD,KOTAK,KA,success,,3021.35,cust_005910,2
evt_0008256,pay_0008256,2026-08-01 05:06:02.505187,41.69,INR,CARD,SBI,TN,success,,2645.36,cust_001656,1
evt_0018961,pay_0018961,2026-08-01 05:07:02.897620,333.97,INR,WALLET,HDFC,KA,success,,845.38,cust_002694,1
evt_0013846,pay_0013846,2026-08-01 05:09:18.186315,183.42,INR,UPI,KOTAK,MH,success,,1208.67,cust_004125,1
evt_0015603,pay_0015603,2026-08-01 05:09:55.893205,246.15,INR,WALLET,SBI,TN,success,,703.75,cust_001220,1
evt_0012625,pay_0012625,2026-08-01 05:10:31.629462,494.92,INR,WALLET,KOTAK,TN,success,,987.58,cust_000965,1
evt_0004236,pay_0004236,2026-08-01 05:10:51.098379,88.49,INR,WALLET,AXIS,DL,success,,1128.45,cust_002189,1
evt_0001933,pay_0001933,2026-08-01 05:11:52.846031,176.32,INR,CARD,HDFC,MH,success,,2243.32,cust_000583,1
evt_0003161,pay_0003161,2026-08-01 05:14:58.953613,476.2,INR,NETBANKING,HDFC,KA,success,,2783.7,cust_002544,3
evt_0016301,pay_0016301,2026-08-01 05:15:02.633191,138.9,INR,WALLET,HDFC,KA,success,,891.03,cust_000368,1
evt_0010755,pay_0010755,2026-08-01 05:16:32.354282,2973.74,INR,WALLET,AXIS,DL,failed,technical_error,1530.81,cust_000917,2
evt_0013405,pay_0013405,2026-08-01 05:16:53.322730,244.2,INR,CARD,ICICI,TS,success,,2613.95,cust_005523,1
evt_0003652,pay_0003652,2026-08-01 05:16:59.953629,131.52,INR,WALLET,AXIS,DL,success,,1243.56,cust_000092,1
evt_0003301,pay_0003301,2026-08-01 05:17:19.654934,342.77,INR,CARD,HDFC,TS,failed,authentication_failed,2710.82,cust_000685,1
evt_0012661,pay_0012661,2026-08-01 05:17:50.010185,670.92,INR,WALLET,HDFC,TS,success,,1273.44,cust_000247,2
evt_0000100,pay_0000100,2026-08-01 05:18:08.798615,346.19,INR,NETBANKING,HDFC,MH,success,,3053.87,cust_004309,1
evt_0009219,pay_0009219,2026-08-01 05:18:40.392557,161.0,INR,CARD,SBI,MH,failed,insufficient_funds,2634.45,cust_005740,1
evt_0005444,pay_0005444,2026-08-01 05:19:18.148360,454.22,INR,CARD,HDFC,MH,success,,2171.33,cust_003561,1
evt_0011584,pay_0011584,2026-08-01 05:21:22.596880,166.06,INR,UPI,ICICI,TN,success,,1409.09,cust_005519,3
evt_0011474,pay_0011474,2026-08-01 05:22:42.476569,1286.26,INR,CARD,AXIS,TS,success,,1358.55,cust_003132,1
evt_0011127,pay_0011127,2026-08-01 05:23:13.448620,92.22,INR,CARD,AXIS,TS,success,,2335.77,cust_000596,1
evt_0005423,pay_0005423,2026-08-01 05:24:03.522586,115.14,INR,CARD,KOTAK,DL,success,,2490.75,cust_003360,1
evt_0007958,pay_0007958,2026-08-01 05:24:07.499047,18.27,INR,WALLET,HDFC,KA,success,,1005.43,cust_000068,1
evt_0005255,pay_0005255,2026-08-01 05:25:47.804414,165.19,INR,UPI,KOTAK,TS,success,,951.03,cust_001714,1
evt_0008014,pay_0008014,2026-08-01 05:26:38.205999,395.2,INR,UPI,KOTAK,KA,success,,951.01,cust_000821,1
evt_0011496,pay_0011496,2026-08-01 05:27:18.503126,845.93,INR,CARD,AXIS,DL,success,,896.92,cust_003914,1
evt_0005133,pay_0005133,2026-08-01 05:28:12.571001,1060.22,INR,CARD,KOTAK,TN,success,,3903.21,cust_003450,1
evt_0014303,pay_0014303,2026-08-01 05:30:01.149796,189.71,INR,CARD,ICICI,KA,success,,2168.11,cust_000780,1
evt_0017491,pay_0017491,2026-08-01 05:31:34.759769,217.01,INR,WALLET,SBI,KA,success,,1091.13,cust_000778,2
evt_0019315,pay_0019315,2026-08-01 05:31:58.149921,357.87,INR,UPI,KOTAK,DL,success,,1029.36,cust_005539,1
evt_0006440,pay_0006440,2026-08-01 05:32:58.347475,70.6,INR,NETBANKING,AXIS,AP,success,,6108.76,cust_002722,2
evt_0005466,pay_0005466,2026-08-01 05:33:22.446091,1897.7,INR,CARD,ICICI,MH,success,,2374.9,cust_004027,1
evt_0015042,pay_0015042,2026-08-01 05:33:37.369306,692.91,INR,NETBANKING,KOTAK,AP,success,,4386.6,cust_004453,1
evt_0010330,pay_0010330,2026-08-01 05:33:51.307108,304.94,INR,CARD,AXIS,TS,success,,1266.44,cust_002102,1
evt_0000258,pay_0000258,2026-08-01 05:36:27.500382,1646.51,INR,UPI,HDFC,DL,success,,1060.99,cust_000495,1
evt_0002452,pay_0002452,2026-08-01 05:38:12.086675,52.48,INR,UPI,SBI,AP,success,,1777.08,cust_001906,1
evt_0016044,pay_0016044,2026-08-01 05:39:03.416140,1174.2,INR,UPI,KOTAK,DL,success,,1187.86,cust_000053,1
evt_0015245,pay_0015245,2026-08-01 05:39:33.203902,130.65,INR,UPI,ICICI,TN,success,,1161.31,cust_001305,1
evt_0004086,pay_0004086,2026-08-01 05:39:59.877670,2852.35,INR,CARD,ICICI,KA,success,,2968.52,cust_000391,1
evt_0012014,pay_0012014,2026-08-01 05:42:27.270255,661.64,INR,UPI,SBI,TS,success,,1960.8,cust_001250,1
evt_0001432,pay_0001432,2026-08-01 05:42:36.381320,149.98,INR,CARD,ICICI,KA,success,,3487.72,cust_000384,1
evt_0003023,pay_0003023,2026-08-01 05:43:15.699132,128.27,INR,UPI,SBI,DL,success,,1075.08,cust_004913,2
evt_0012624,pay_0012624,2026-08-01 05:43:35.645113,64.13,INR,CARD,KOTAK,TN,success,,3025.15,cust_005693,1
evt_0004518,pay_0004518,2026-08-01 05:43:52.545796,1093.1,INR,CARD,KOTAK,DL,success,,1316.49,cust_002252,1
evt_0014113,pay_0014113,2026-08-01 05:44:05.357405,80.72,INR,CARD,SBI,DL,success,,3587.11,cust_000928,1
evt_0001786,pay_0001786,2026-08-01 05:44:53.534125,541.76,INR,UPI,HDFC,DL,success,,1110.75,cust_002072,1
evt_0013289,pay_0013289,2026-08-01 05:45:23.410127,1248.81,INR,WALLET,SBI,AP,success,,1049.81,cust_002411,1
evt_0004997,pay_0004997,2026-08-01 05:46:34.976210,88.23,INR,UPI,KOTAK,KA,success,,1555.75,cust_001730,4
evt_0017627,pay_0017627,2026-08-01 05:46:43.360480,707.51,INR,UPI,SBI,AP,success,,1509.68,cust_000983,1
evt_0015699,pay_0015699,2026-08-01 05:47:12.855283,96.06,INR,UPI,KOTAK,AP,success,,1633.32,cust_000431,1
evt_0000058,pay_0000058,2026-08-01 05:47:37.446508,658.76,INR,NETBANKING,ICICI,TN,success,,1375.22,cust_002508,1
evt_0018194,pay_0018194,2026-08-01 05:47:37.606364,431.78,INR,NETBANKING,ICICI,DL,success,,3615.94,cust_002981,1
evt_0010693,pay_0010693,2026-08-01 05:50:28.873516,3025.5,INR,WALLET,AXIS,KA,success,,786.45,cust_002885,2
evt_0004954,pay_0004954,2026-08-01 05:50:49.631192,102.3,INR,WALLET,SBI,TS,success,,722.48,cust_001797,1
evt_0007934,pay_0007934,2026-08-01 05:52:16.820931,962.25,INR,CARD,KOTAK,MH,success,,2640.11,cust_001703,1
evt_0019038,pay_0019038,2026-08-01 05:52:54.037564,153.64,INR,NETBANKING,KOTAK,TS,success,,4443.77,cust_005216,1
evt_0015626,pay_0015626,2026-08-01 05:55:11.080899,788.33,INR,NETBANKING,AXIS,MH,success,,5486.85,cust_002476,1
evt_0015253,pay_0015253,2026-08-01 05:56:04.832415,192.09,INR,CARD,ICICI,KA,success,,2438.22,cust_005066,1
evt_0015018,pay_0015018,2026-08-01 05:58:35.655969,187.01,INR,UPI,SBI,KA,success,,1176.84,cust_004938,1
evt_0006597,pay_0006597,2026-08-01 05:59:08.685682,254.59,INR,NETBANKING,AXIS,TS,success,,3043.18,cust_003396,1
evt_0003891,pay_0003891,2026-08-01 05:59:57.124720,480.52,INR,WALLET,SBI,KA,failed,technical_error,785.83,cust_005926,1
evt_0019103,pay_0019103,2026-08-01 06:01:25.280990,506.34,INR,UPI,SBI,TS,success,,1299.6,cust_005803,1
evt_0008102,pay_0008102,2026-08-01 06:01:45.006261,1444.0,INR,NETBANKING,AXIS,KA,success,,3264.69,cust_002532,1
evt_0008843,pay_0008843,2026-08-01 06:02:32.800374,1488.87,INR,NETBANKING,HDFC,DL,success,,5036.96,cust_003982,1
evt_0012468,pay_0012468,2026-08-01 06:03:20.927603,872.06,INR,CARD,ICICI,DL,success,,1701.96,cust_002394,1
evt_0015026,pay_0015026,2026-08-01 06:05:29.043458,1510.54,INR,WALLET,AXIS,TS,success,,1119.1,cust_004579,1
evt_0016874,pay_0016874,2026-08-01 06:07:40.266255,2636.64,INR,UPI,HDFC,TS,success,,1722.73,cust_002792,2
evt_0003780,pay_0003780,2026-08-01 06:07:54.684047,371.04,INR,UPI,SBI,KA,success,,677.32,cust_000065,1
evt_0017924,pay_0017924,2026-08-01 06:09:54.513618,171.65,INR,UPI,KOTAK,TN,success,,1178.59,cust_003254,1
evt_0007089,pay_0007089,2026-08-01 06:10:57.498769,242.56,INR,NETBANKING,SBI,MH,failed,network_error,7202.13,cust_005237,1
evt_0005651,pay_0005651,2026-08-01 06:14:09.951819,512.95,INR,UPI,AXIS,MH,success,,1418.94,cust_002555,1
evt_0003997,pay_0003997,2026-08-01 06:14:10.852574,46.17,INR,WALLET,AXIS,TN,success,,783.75,cust_004853,1
evt_0009708,pay_0009708,2026-08-01 06:14:33.551297,704.6,INR,UPI,HDFC,AP,success,,1203.26,cust_001725,2
evt_0000701,pay_0000701,2026-08-01 06:15:26.178211,216.7,INR,UPI,ICICI,TS,success,,623.53,cust_001028,1
evt_0016868,pay_0016868,2026-08-01 06:17:21.594755,877.76,INR,UPI,ICICI,DL,success,,1584.78,cust_001322,1
evt_0011850,pay_0011850,2026-08-01 06:17:55.326062,503.02,INR,WALLET,KOTAK,MH,failed,timeout,2129.46,cust_003255,1
evt_0015777,pay_0015777,2026-08-01 06:19:21.379241,5940.27,INR,CARD,HDFC,MH,success,,3961.43,cust_000176,1
evt_0019805,pay_0019805,2026-08-01 06:23:15.291434,80.09,INR,UPI,HDFC,TN,success,,1312.92,cust_001075,1
evt_0012122,pay_0012122,2026-08-01 06:24:29.404985,375.6,INR,NETBANKING,ICICI,TN,failed,bank_declined,4439.42,cust_003137,2
evt_0018790,pay_0018790,2026-08-01 06:28:22.405332,591.45,INR,WALLET,ICICI,MH,success,,551.48,cust_000710,1
evt_0017886,pay_0017886,2026-08-01 06:29:40.829346,465.96,INR,NETBANKING,SBI,KA,success,,4463.31,cust_001769,2
evt_0002577,pay_0002577,2026-08-01 06:30:49.471868,289.73,INR,UPI,HDFC,MH,success,,1183.73,cust_002557,1
evt_0001813,pay_0001813,2026-08-01 06:33:14.066932,550.39,INR,UPI,KOTAK,TN,success,,1270.61,cust_005265,1
evt_0001624,pay_0001624,2026-08-01 06:34:01.824944,303.69,INR,UPI,AXIS,TN,success,,1789.23,cust_005475,3
evt_0004380,pay_0004380,2026-08-01 06:37:18.887714,98.41,INR,WALLET,ICICI,KA,failed,timeout,2283.62,cust_002147,1
evt_0013435,pay_0013435,2026-08-01 06:37:50.513673,1362.03,INR,CARD,HDFC,DL,success,,2014.98,cust_000745,2
evt_0007107,pay_0007107,2026-08-01 06:38:19.302554,365.02,INR,UPI,KOTAK,KA,success,,1478.32,cust_005521,1
evt_0004256,pay_0004256,2026-08-01 06:39:10.400040,576.15,INR,UPI,HDFC,DL,success,,928.14,cust_000398,2
evt_0012009,pay_0012009,2026-08-01 06:39:17.895929,1497.59,INR,UPI,AXIS,AP,success,,1368.02,cust_000269,1
evt_0010347,pay_0010347,2026-08-01 06:39:27.761628,169.45,INR,WALLET,HDFC,DL,success,,877.72,cust_005266,1
evt_0018811,pay_0018811,2026-08-01 06:40:17.438199,475.4,INR,CARD,SBI,AP,success,,2353.22,cust_004396,2
evt_0013058,pay_0013058,2026-08-01 06:40:29.934196,86.32,INR,UPI,AXIS,AP,success,,1432.66,cust_005729,3
evt_0019122,pay_0019122,2026-08-01 06:40:32.551951,137.06,INR,CARD,ICICI,KA,success,,2359.91,cust_005269,1
evt_0003515,pay_0003515,2026-08-01 06:41:03.711998,339.6,INR,UPI,KOTAK,TN,success,,883.04,cust_001306,1
evt_0013668,pay_0013668,2026-08-01 06:41:14.036791,621.38,INR,WALLET,KOTAK,AP,success,,1312.05,cust_000850,1
evt_0009413,pay_0009413,2026-08-01 06:43:19.640657,1185.54,INR,CARD,AXIS,AP,success,,2102.23,cust_005667,1
evt_0006350,pay_0006350,2026-08-01 06:43:31.998127,665.57,INR,CARD,ICICI,AP,success,,1874.97,cust_000180,1
evt_0003499,pay_0003499,2026-08-01 06:43:36.916066,1448.73,INR,UPI,ICICI,DL,success,,1441.88,cust_000482,1
evt_0005452,pay_0005452,2026-08-01 06:45:03.443317,172.97,INR,WALLET,KOTAK,MH,success,,973.89,cust_002066,2
evt_0014524,pay_0014524,2026-08-01 06:45:12.756599,204.78,INR,CARD,ICICI,AP,success,,1753.85,cust_002452,1
evt_0014982,pay_0014982,2026-08-01 06:45:25.450526,189.54,INR,CARD,AXIS,MH,success,,3312.23,cust_003754,1
evt_0011244,pay_0011244,2026-08-01 06:47:47.224478,265.09,INR,UPI,KOTAK,MH,success,,639.34,cust_004148,1
evt_0005555,pay_0005555,2026-08-01 06:48:46.079431,425.72,INR,WALLET,HDFC,TS,failed,timeout,1956.27,cust_005251,1
evt_0003448,pay_0003448,2026-08-01 06:48:56.393212,685.34,INR,CARD,SBI,TS,success,,1103.03,cust_004265,1
evt_0015688,pay_0015688,2026-08-01 06:49:39.297018,62.57,INR,UPI,SBI,MH,success,,905.69,cust_001402,1
evt_0018572,pay_0018572,2026-08-01 06:50:58.812447,597.69,INR,UPI,HDFC,TS,success,,1201.36,cust_004143,1
evt_0000613,pay_0000613,2026-08-01 06:51:18.589131,490.75,INR,WALLET,KOTAK,KA,success,,1325.79,cust_003094,4
evt_0006658,pay_0006658,2026-08-01 06:51:30.724294,296.63,INR,NETBANKING,SBI,TN,failed,bank_declined,4850.57,cust_002916,1
evt_0006309,pay_0006309,2026-08-01 06:51:41.716432,2209.11,INR,NETBANKING,AXIS,AP,success,,4565.03,cust_003231,1
evt_0019702,pay_0019702,2026-08-01 06:52:07.800484,376.0,INR,NETBANKING,AXIS,AP,success,,4594.52,cust_004740,1
evt_0009021,pay_0009021,2026-08-01 06:53:11.019496,1542.94,INR,WALLET,AXIS,MH,success,,1127.94,cust_005007,1
evt_0017493,pay_0017493,2026-08-01 06:55:11.074342,315.02,INR,CARD,AXIS,KA,success,,1468.18,cust_002157,1
evt_0002064,pay_0002064,2026-08-01 06:56:36.412425,2941.96,INR,UPI,AXIS,TN,failed,timeout,3358.51,cust_005896,1
evt_0019045,pay_0019045,2026-08-01 06:56:43.168620,84.58,INR,CARD,AXIS,TN,success,,2698.81,cust_005614,1
evt_0017915,pay_0017915,2026-08-01 06:59:56.902629,110.67,INR,CARD,KOTAK,TS,success,,2266.8,cust_000931,1
evt_0006398,pay_0006398,2026-08-01 07:00:15.573121,136.53,INR,WALLET,AXIS,AP,success,,232.3,cust_004283,1
evt_0011490,pay_0011490,2026-08-01 07:00:44.525888,2407.21,INR,NETBANKING,KOTAK,MH,success,,3425.73,cust_002535,1
evt_0012992,pay_0012992,2026-08-01 07:01:09.010171,137.89,INR,WALLET,AXIS,DL,success,,1172.63,cust_003664,1
evt_0019224,pay_0019224,2026-08-01 07:01:14.501194,159.97,INR,WALLET,SBI,KA,success,,1237.71,cust_003499,1
evt_0018141,pay_0018141,2026-08-01 07:02:30.934022,499.25,INR,CARD,HDFC,TS,success,,2103.02,cust_002884,1
evt_0019073,pay_0019073,2026-08-01 07:03:19.195871,825.47,INR,CARD,SBI,KA,success,,2550.72,cust_001829,2
evt_0000015,pay_0000015,2026-08-01 07:04:03.040905,556.05,INR,CARD,KOTAK,MH,failed,network_error,4754.62,cust_005798,1
evt_0003795,pay_0003795,2026-08-01 07:04:35.695421,235.12,INR,UPI,KOTAK,TN,success,,1509.11,cust_002705,1
evt_0011677,pay_0011677,2026-08-01 07:05:56.542474,209.25,INR,CARD,HDFC,AP,success,,2431.46,cust_004137,1
evt_0019285,pay_0019285,2026-08-01 07:08:41.500397,135.13,INR,CARD,HDFC,AP,success,,2722.32,cust_002245,1
evt_0011500,pay_0011500,2026-08-01 07:09:19.987393,424.86,INR,WALLET,HDFC,DL,success,,420.74,cust_004251,1
evt_0004612,pay_0004612,2026-08-01 07:09:59.838580,1269.46,INR,UPI,SBI,AP,success,,1155.47,cust_003272,1
evt_0003423,pay_0003423,2026-08-01 07:10:21.562710,928.36,INR,UPI,KOTAK,MH,success,,755.44,cust_001319,1
evt_0015977,pay_0015977,2026-08-01 07:11:14.844355,745.13,INR,NETBANKING,KOTAK,KA,success,,5158.5,cust_005040,2
evt_0005209,pay_0005209,2026-08-01 07:12:15.969480,877.77,INR,UPI,HDFC,KA,success,,1437.15,cust_001374,1
evt_0005054,pay_0005054,2026-08-01 07:12:48.361057,35.57,INR,NETBANKING,SBI,DL,success,,4840.99,cust_003463,2
evt_0016671,pay_0016671,2026-08-01 07:16:46.998336,63.2,INR,NETBANKING,AXIS,TS,failed,authentication_failed,4813.43,cust_003945,1
evt_0001250,pay_0001250,2026-08-01 07:17:04.940490,240.34,INR,WALLET,ICICI,DL,success,,782.81,cust_004500,2
